"procedure_id","procedure_name_ar","procedure_name_en","procedure_year","procedure_number","instance_date","actual_worth","row_status_code","procedure_area","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","area_id","area_name_ar","area_name_en","actual_area","property_total_value"
"24","تقييم عقار","Property Evaluation","2023","1813","06-03-2023","1851172.50","COMPLETED","226.32","2","مبنى","Building","4","فيلا","Villa","467","وادي الصفا 5","Wadi Al Safa 5","226.32","1851172.50"
"24","تقييم عقار","Property Evaluation","2023","1819","06-03-2023","631490.00","COMPLETED","266.67","1","ارض","Land","63","سكنية","Residential","466","وادي الصفا 4","Wadi Al Safa 4","266.67","631490.00"
"24","تقييم عقار","Property Evaluation","2023","1828","06-03-2023","625830.00","COMPLETED","264.28","1","ارض","Land","63","سكنية","Residential","466","وادي الصفا 4","Wadi Al Safa 4","264.28","625830.00"
"24","تقييم عقار","Property Evaluation","2023","1829","06-03-2023","632082.00","COMPLETED","266.92","1","ارض","Land","63","سكنية","Residential","466","وادي الصفا 4","Wadi Al Safa 4","266.92","632082.00"
"24","تقييم عقار","Property Evaluation","2023","2183","17-03-2023","1283675.75","COMPLETED","120.22","3","وحدة","Unit","60","شقه سكنيه","Flat","526","الخليج التجارى","Business Bay","120.22","1283675.75"
"24","تقييم عقار","Property Evaluation","2023","2228","21-03-2023","15209972.00","COMPLETED","1570.06","1","ارض","Land","62","تجارية","Commercial","341","المركز التجارى الاولى","Trade Center First","1570.06","15209972.00"
"24","تقييم عقار","Property Evaluation","2023","2270","22-03-2023","95000000.00","COMPLETED","2483.66","1","ارض","Land","34","متعددة الإستخدامات","General Use","266","السطوه","Al Satwa","2483.66","95000000.00"
"24","تقييم عقار","Property Evaluation","2023","2929","26-04-2023","44000000.00","COMPLETED","1245.31","1","ارض","Land","62","تجارية","Commercial","410","نخلة جميرا","Palm Jumeirah","1245.31","44000000.00"
"24","تقييم عقار","Property Evaluation","2023","2930","26-04-2023","9929956.00","COMPLETED","1537.54","1","ارض","Land","62","تجارية","Commercial","301","النهده الثانيه","Al Nahda Second","1537.55","9929956.00"
"24","تقييم عقار","Property Evaluation","2023","3462","16-05-2023","140000000.00","COMPLETED","2340.00","1","ارض","Land","62","تجارية","Commercial","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","2340.00","140000000.00"
"24","تقييم عقار","Property Evaluation","2023","3464","16-05-2023","19000000.00","COMPLETED","2640.00","1","ارض","Land","28","مطار","Airport","462","مدينة المطار","Madinat Al Mataar","2640.00","19000000.00"
"24","تقييم عقار","Property Evaluation","2023","3472","16-05-2023","2893336.00","COMPLETED","672.00","1","ارض","Land","62","تجارية","Commercial","445","جبل علي الأولى","Jabal Ali First","672.00","2893336.00"
"24","تقييم عقار","Property Evaluation","2023","3545","18-05-2023","621544.80","COMPLETED","113.81","3","وحدة","Unit","60","شقه سكنيه","Flat","484","ند حصة","Nadd Hessa","113.81","621544.80"
"24","تقييم عقار","Property Evaluation","2023","4607","01-06-2023","1134601.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","527.04","1134601.00"
"24","تقييم عقار","Property Evaluation","2023","4608","01-06-2023","1134644.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","527.06","1134644.00"
"24","تقييم عقار","Property Evaluation","2023","4609","01-06-2023","1139617.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.37","1139617.00"
"24","تقييم عقار","Property Evaluation","2023","4610","01-06-2023","1139875.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.49","1139875.00"
"24","تقييم عقار","Property Evaluation","2023","4611","01-06-2023","1139962.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.53","1139962.00"
"24","تقييم عقار","Property Evaluation","2023","4612","01-06-2023","1140134.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.61","1140134.00"
"24","تقييم عقار","Property Evaluation","2023","4613","01-06-2023","1140112.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.60","1140112.00"
"24","تقييم عقار","Property Evaluation","2023","4614","01-06-2023","1140543.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.80","1140543.00"
"24","تقييم عقار","Property Evaluation","2023","4615","01-06-2023","1140672.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.86","1140672.00"
"24","تقييم عقار","Property Evaluation","2023","4616","01-06-2023","1140801.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.92","1140801.00"
"24","تقييم عقار","Property Evaluation","2023","4617","01-06-2023","1140866.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","529.95","1140866.00"
"24","تقييم عقار","Property Evaluation","2023","4618","01-06-2023","1141576.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","530.28","1141576.00"
"24","تقييم عقار","Property Evaluation","2023","4619","01-06-2023","1144762.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","531.76","1144762.00"
"24","تقييم عقار","Property Evaluation","2023","4620","01-06-2023","1174772.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","545.70","1174772.00"
"24","تقييم عقار","Property Evaluation","2023","4621","01-06-2023","1302361.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","549.97","1302361.00"
"24","تقييم عقار","Property Evaluation","2023","4622","01-06-2023","1200067.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","557.45","1200067.00"
"24","تقييم عقار","Property Evaluation","2023","4623","01-06-2023","1224178.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","568.65","1224178.00"
"24","تقييم عقار","Property Evaluation","2023","4624","01-06-2023","1242111.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","576.98","1242111.00"
"24","تقييم عقار","Property Evaluation","2023","4625","01-06-2023","1252423.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","581.77","1252423.00"
"24","تقييم عقار","Property Evaluation","2023","4626","01-06-2023","1324176.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","585.81","1324176.00"
"24","تقييم عقار","Property Evaluation","2023","4627","01-06-2023","1265705.00","COMPLETED",null,"1","ارض","Land","4","فيلا","Villa","464","وادي الصفا 2","Wadi Al Safa 2","587.94","1265705.00"
"24","تقييم عقار","Property Evaluation","2022","2706","27-07-2022","801683.97","COMPLETED","87.16","3","وحدة","Unit","42","مكتب","Office","390","برج خليفة","Burj Khalifa","87.16","801683.97"
"24","تقييم عقار","Property Evaluation","2022","2753","01-08-2022","7324200.00","COMPLETED","1393.55","1","ارض","Land","63","سكنية","Residential","374","ام الشيف","Um Al Sheif","1393.55","7324200.00"
"24","تقييم عقار","Property Evaluation","2022","2768","01-08-2022","10367186.00","COMPLETED","1203.93","1","ارض","Land","62","تجارية","Commercial","334","الجداف","Al Jadaf","1203.93","10367186.00"
"24","تقييم عقار","Property Evaluation","2022","2967","19-08-2022","198528067.00","COMPLETED","307397.98","1","ارض","Land","63","سكنية","Residential","463","وادي الصفا 7","Wadi Al Safa 7","153698.55","198528067.00"
"24","تقييم عقار","Property Evaluation","2022","3381","16-09-2022","28000000.00","COMPLETED","3716.12","1","ارض","Land","62","تجارية","Commercial","355","النهده الاولى","Al Nahda First","3716.12","28000000.00"
"24","تقييم عقار","Property Evaluation","2022","3476","21-09-2022","9121016.00","COMPLETED","1210.53","1","ارض","Land","63","سكنية","Residential","249","المطينه","Al Muteena","1210.53","9121016.00"
"24","تقييم عقار","Property Evaluation","2022","3497","21-09-2022","2181988.56","COMPLETED","254.88","2","مبنى","Building","4","فيلا","Villa","352","الثنيه الرابعة","Al Thanayah Fourth","254.88","2181988.56"
"24","تقييم عقار","Property Evaluation","2022","3507","21-09-2022","43625925.00","COMPLETED","8105.97","1","ارض","Land","62","تجارية","Commercial","278","منخول","Mankhool","8105.98","43625925.00"
"24","تقييم عقار","Property Evaluation","2022","3641","23-09-2022","50352431.00","COMPLETED","8505.27","1","ارض","Land",null,"","","297","الورقاء الاولى","Al Warqa First","8505.27","50352431.00"
"24","تقييم عقار","Property Evaluation","2022","3767","28-09-2022","278000000.00","COMPLETED","3500.40","1","ارض","Land","38","سكني (شقق)","Residential Flats","330","مرسى دبي","Marsa Dubai","3500.23","278000000.00"
"24","تقييم عقار","Property Evaluation","2022","3878","04-10-2022","3200000.00","COMPLETED","627.10","1","ارض","Land",null,"","","338","القوز الاولى","Al Goze First","627.08","3200000.00"
"24","تقييم عقار","Property Evaluation","2022","3956","05-10-2022","4105200.00","COMPLETED","311.99","3","وحدة","Unit","42","مكتب","Office","526","الخليج التجارى","Business Bay","311.99","4105200.00"
"24","تقييم عقار","Property Evaluation","2022","4438","26-10-2022","642860.38","COMPLETED","121.65","3","وحدة","Unit","42","مكتب","Office","484","ند حصة","Nadd Hessa","121.65","642860.38"
"24","تقييم عقار","Property Evaluation","2022","4527","01-11-2022","1424968.00","COMPLETED","220.64","1","ارض","Land","62","تجارية","Commercial","233","هور العنز","Hor Al Anz","220.64","1424968.00"
"24","تقييم عقار","Property Evaluation","2022","4529","01-11-2022","4500000.00","COMPLETED","600.00","1","ارض","Land","63","سكنية","Residential","445","جبل علي الأولى","Jabal Ali First","600.00","4500000.00"
"24","تقييم عقار","Property Evaluation","2022","4739","09-11-2022","251894118.00","COMPLETED","21274.32","1","ارض","Land","62","تجارية","Commercial","244","المرقبات","Al Murqabat","21274.33","251894118.00"
"24","تقييم عقار","Property Evaluation","2022","4750","09-11-2022","6254291.99","COMPLETED","845.23","2","مبنى","Building","4","فيلا","Villa","463","وادي الصفا 7","Wadi Al Safa 7","845.23","6254291.99"
"24","تقييم عقار","Property Evaluation","2022","5468","12-12-2022","5000000.00","COMPLETED","755.79","1","ارض","Land","62","تجارية","Commercial","350","الثنيه الخامسة","Al Thanyah Fifth","755.79","5000000.00"
"24","تقييم عقار","Property Evaluation","2022","5688","20-12-2022","2182466.77","COMPLETED","201.70","2","مبنى","Building","4","فيلا","Villa","482","حدائق الشيخ محمد بن راشد","Hadaeq Sheikh Mohammed Bin Rashid","201.70","2182466.77"
"24","تقييم عقار","Property Evaluation","2022","5689","20-12-2022","99656497.00","COMPLETED","142436.93","1","ارض","Land","64","زراعية","Agricultural","397","الخوانيج الثانية","Al Khawaneej Second","142436.98","99656497.00"
"24","تقييم عقار","Property Evaluation","2022","5700","20-12-2022","26599507.00","COMPLETED","4493.05","1","ارض","Land","1","أرض","Land","412","المركاض","Al Merkadh","4493.06","26599507.00"
"24","تقييم عقار","Property Evaluation","2022","5701","20-12-2022","1085092.46","COMPLETED","140.33","3","وحدة","Unit","42","مكتب","Office","390","برج خليفة","Burj Khalifa","140.33","1085092.46"
"24","تقييم عقار","Property Evaluation","2022","5776","22-12-2022","6600000.00","COMPLETED","1858.06","1","ارض","Land","63","سكنية","Residential","394","المزهر الثانيه","Al Mizhar Second","1859.03","6600000.00"
"24","تقييم عقار","Property Evaluation","2023","24","02-01-2023","2614112.26","COMPLETED","102.38","3","وحدة","Unit","101","شقة فندقية","Hotel Apartment","447","الخيران الأولى","Al Khairan First","102.40","2614112.26"
"24","تقييم عقار","Property Evaluation","2023","352","13-01-2023","1751222.00","COMPLETED","464.84","1","ارض","Land","4","فيلا","Villa","335","ند الشبا الاولى","Nad Al Shiba First","464.84","1751222.00"
"24","تقييم عقار","Property Evaluation","2023","374","16-01-2023","1594952.00","COMPLETED","211.68","1","ارض","Land","41","سكن حكومي","Government Housing","382","الوحيده","Al Waheda","211.68","1594952.00"
"24","تقييم عقار","Property Evaluation","2023","384","16-01-2023","682501.00","COMPLETED","422.71","1","ارض","Land","41","سكن حكومي","Government Housing","402","المزهر الرابعة","AL MIZHAR FOURTH","422.72","682501.00"
"24","تقييم عقار","Property Evaluation","2023","406","16-01-2023","7500000.00","COMPLETED","2230.89","1","ارض","Land","63","سكنية","Residential","359","الطوار الثالثه","Al Twar Third","2230.90","7500000.00"
